,Name,Year,Fuel,KMS,Engine,Owners,Transmission,Mileage,Seats,Price,Company
323,Maruti Wagon,2015,Petrol,30000,998,1,Manual,20.51,5,400000,Maruti
324,Honda Jazz,2011,Petrol,65000,1198,1,Manual,16.7,5,285000,Honda
325,Toyota Fortuner,2012,Diesel,166000,2982,2,Manual,12.55,7,1250000,Toyota
326,Kia Seltos,2019,Diesel,39205,1493,1,Automatic,17.8,5,1450000,Kia
327,Hyundai I20,2010,Petrol,81000,1197,2,Manual,18.5,5,249000,Hyundai
328,Ford Figo,2010,Diesel,62000,1399,2,Manual,20.0,5,225000,Ford
329,Hyundai Verna,2012,Diesel,65000,1582,1,Automatic,22.32,5,485000,Hyundai
330,Skoda Rapid,2012,Petrol,65000,1598,1,Manual,15.0,5,325000,Skoda
331,Mercedes-Benz E-class,2008,Diesel,61000,2987,2,Automatic,11.0,5,850000,Mercedes-Benz
332,Hyundai I20,2016,Diesel,43200,1396,1,Manual,22.54,5,635000,Hyundai
333,Volkswagen Vento,2015,Petrol,64478,1197,1,Automatic,16.93,5,590000,Volkswagen
334,Toyota Etios,2013,Diesel,210000,1364,3,Manual,23.59,5,325000,Toyota
335,Skoda Yeti,2012,Diesel,120000,1968,2,Manual,17.67,5,545000,Skoda
336,Maruti Sx4,2018,Diesel,64000,1248,1,Manual,25.1,5,935000,Maruti
337,Maruti Ignis,2019,Petrol,7500,1197,1,Automatic,20.89,5,635000,Maruti
338,Tata Nano,2015,Petrol,17000,624,1,Manual,25.4,4,160000,Tata
339,Toyota Fortuner,2017,Diesel,139000,2755,2,Manual,14.24,7,2500000,Toyota
340,Datsun Go,2019,Petrol,28724,1198,1,Manual,19.44,7,390000,Datsun
341,Honda Jazz,2017,Petrol,55000,1199,1,Manual,18.7,5,575000,Honda
342,Maruti Sx4,2012,Petrol,66500,1586,2,Manual,15.5,5,350000,Maruti
343,Hyundai Eon,2012,Petrol,90671,814,2,Manual,21.1,5,285000,Hyundai
344,Volkswagen Vento,2015,Diesel,104100,1498,3,Manual,22.27,5,460000,Volkswagen
345,Maruti Baleno,2018,Petrol,16995,1197,1,Automatic,21.4,5,750000,Maruti
346,Mahindra Xylo,2009,Diesel,119729,2498,1,Manual,14.0,8,285000,Mahindra
347,Kia Seltos,2019,Diesel,16000,1493,1,Automatic,18.0,5,1825000,Kia
348,Ford Fiesta,2007,Petrol,150900,1388,3,Manual,16.6,5,175000,Ford
349,Maruti Swift,2017,Diesel,43863,1248,1,Manual,28.4,5,745000,Maruti
351,Volkswagen Polo,2014,Diesel,75000,1498,1,Manual,20.14,5,525000,Volkswagen
352,Hyundai I20,2014,Diesel,82000,1396,1,Manual,22.54,5,510000,Hyundai
353,Hyundai I10,2012,Petrol,36000,1197,1,Manual,20.36,5,310000,Hyundai
354,Ford Figo,2010,Diesel,62000,1399,2,Manual,20.0,5,240000,Ford
355,Volkswagen Polo,2013,Petrol,55000,1198,1,Manual,16.47,5,475000,Volkswagen
356,Ford Figo,2010,Petrol,79000,1196,1,Manual,15.6,5,230000,Ford
357,Hyundai I10,2012,Petrol,72000,1197,1,Manual,20.36,5,330000,Hyundai
358,Maruti Swift,2014,Diesel,88500,1248,1,Manual,25.2,5,495000,Maruti
359,Hyundai I20,2012,Petrol,58000,1197,2,Manual,18.5,5,295000,Hyundai
360,Honda Jazz,2010,Petrol,74500,1198,2,Manual,16.0,5,275000,Honda
361,Maruti A-star,2010,Petrol,51000,998,2,Manual,19.0,5,195000,Maruti
362,Maruti Wagon,2016,Petrol,62000,998,1,Automatic,21.79,5,395000,Maruti
363,Tata New,2014,Diesel,76100,2179,1,Manual,13.93,7,450000,Tata
364,Chevrolet Tavera,2014,Diesel,190600,2499,1,Manual,13.58,7,500000,Chevrolet
365,Ford Figo,2011,Diesel,90000,1399,1,Manual,20.0,5,225000,Ford
366,Tata Manza,2010,Petrol,50000,1368,2,Manual,15.0,5,160000,Tata
367,Toyota Innova,2013,Diesel,70000,2494,2,Manual,11.4,8,750000,Toyota
368,Honda Civic,2007,Petrol,70000,1799,1,Manual,13.5,5,150000,Honda
369,Renault Triber,2021,Petrol,2000,999,1,Manual,20.0,7,695000,Renault
370,Honda Jazz,2016,Petrol,53772,1199,1,Manual,18.7,5,600000,Honda
371,Tata Harrier,2021,Diesel,15531,1956,1,Automatic,17.0,5,2250000,Tata
372,Hyundai Grand,2013,Petrol,63427,1197,1,Manual,18.9,5,390000,Hyundai
373,Honda Jazz,2011,Petrol,88598,1198,1,Manual,16.7,5,295000,Honda
374,Honda City,2016,Petrol,75000,1497,1,Manual,17.8,5,635000,Honda
375,Maruti Ignis,2020,Petrol,7713,1197,1,Manual,20.89,5,625000,Maruti
376,Hyundai I10,2014,Petrol,76000,1086,1,Manual,19.81,5,345000,Hyundai
377,Volkswagen Polo,2018,Diesel,40000,1498,1,Manual,20.14,5,660000,Volkswagen
378,BMW 3,2011,Diesel,37000,1995,2,Automatic,13.2,5,1050000,BMW
379,Volkswagen Vento,2012,Petrol,64224,1598,2,Automatic,14.4,5,375000,Volkswagen
380,Hyundai Xcent,2015,Petrol,55862,1197,1,Manual,19.1,5,440000,Hyundai
381,Hyundai I20,2013,Petrol,32324,1197,1,Manual,18.5,5,410000,Hyundai
382,Ford Figo,2018,Diesel,36500,1498,1,Manual,25.83,5,635000,Ford
383,Tata Nexon,2018,Petrol,15117,1198,1,Automatic,17.0,5,899000,Tata
384,Honda Wr-v,2017,Diesel,23202,1498,1,Manual,25.5,5,750000,Honda
386,Hyundai Grand,2015,Petrol,44000,1197,2,Manual,18.9,5,425000,Hyundai
387,Fiat Avventura,2016,Diesel,84141,1248,2,Manual,20.5,5,375000,Fiat
388,Honda Jazz,2012,Petrol,78000,1198,2,Manual,16.7,5,345000,Honda
389,Honda Brio,2013,Petrol,52000,1198,2,Automatic,16.5,5,390000,Honda
390,Hyundai I20,2012,Diesel,121110,1396,1,Manual,23.0,5,375000,Hyundai
391,Maruti Ciaz,2018,Petrol,42000,1373,1,Manual,20.73,5,699000,Maruti
392,Volkswagen Polo,2013,Diesel,68000,1199,1,Manual,22.07,5,420000,Volkswagen
393,Hyundai Creta,2017,Petrol,47000,1591,1,Automatic,13.0,5,1075000,Hyundai
394,Tata Nano,2014,Petrol,44000,624,1,Manual,25.4,4,150000,Tata
395,Maruti Swift,2013,Diesel,56200,1248,1,Manual,22.9,5,450000,Maruti
396,Hyundai Verna,2007,Petrol,82200,1599,1,Manual,13.9,5,200000,Hyundai
397,Ford Ecosport,2013,Diesel,89100,1498,2,Manual,22.7,5,519000,Ford
398,Maruti Swift,2012,Diesel,125100,1248,1,Manual,23.4,5,489000,Maruti
399,Skoda Rapid,2013,Diesel,155000,1598,2,Manual,20.5,5,300000,Skoda
400,Toyota Innova,2007,Diesel,250000,2494,2,Manual,12.8,7,465000,Toyota
401,Tata Nano,2015,Petrol,45796,624,1,Manual,25.4,4,150000,Tata
402,Honda Jazz,2016,Petrol,42000,1199,1,Manual,16.6,5,545000,Honda
403,Hyundai Grand,2020,Petrol,9919,1197,1,Automatic,20.7,5,745000,Hyundai
404,Maruti Swift,2017,Petrol,58000,1197,1,Manual,20.4,5,535000,Maruti
405,Ford Ecosport,2018,Diesel,58984,1498,1,Manual,23.0,5,910000,Ford
406,Honda Amaze,2017,Petrol,28608,1199,1,Automatic,19.0,5,550000,Honda
407,Hyundai Verna,2019,Diesel,71000,1396,1,Manual,24.0,5,950000,Hyundai
408,Honda Amaze,2017,Petrol,33000,1198,1,Manual,17.8,5,515000,Honda
409,Maruti Swift,2016,Diesel,81000,1248,1,Manual,28.4,5,575000,Maruti
410,Maruti Wagon,2012,Petrol,51369,998,2,Manual,18.9,5,295000,Maruti
411,Hyundai I20,2018,Petrol,14000,1197,1,Automatic,17.4,5,770000,Hyundai
412,Maruti Swift,2012,Diesel,95000,1248,1,Manual,22.9,5,400000,Maruti
413,Maruti Baleno,2018,Petrol,18000,1197,1,Automatic,19.56,5,725000,Maruti
414,Honda Accord,2009,Petrol,68878,3471,2,Automatic,10.7,5,550000,Honda
415,Honda City,2008,Petrol,64000,1497,2,Manual,16.9,5,245000,Honda
416,Maruti Sx4,2009,Petrol,57000,1586,2,Manual,15.0,5,270000,Maruti
417,Hyundai Verna,2011,Petrol,72000,1591,2,Manual,17.01,5,365000,Hyundai
418,Volkswagen Polo,2011,Petrol,110000,1198,3,Manual,16.47,5,2500000,Volkswagen
419,Honda City,2010,Petrol,112000,1497,1,Automatic,16.8,5,344000,Honda
420,Maruti Alto,2007,Petrol,79000,796,2,Manual,19.7,5,85000,Maruti
421,Renault Duster,2013,Diesel,72000,1461,1,Manual,19.6,5,475000,Renault
422,Skoda Rapid,2013,Diesel,72000,1598,2,Manual,20.5,5,355000,Skoda
423,Tata Indica,2010,Diesel,120000,1396,3,Manual,17.2,5,95000,Tata
424,Ford EcoSport,2021,Petrol,5000,1496,1,Manual,15.9,5,104000,Ford
425,Hyundai I20,2015,Petrol,45000,1197,1,Manual,18.6,5,590000,Hyundai
426,Honda City,2014,Diesel,81000,1498,1,Manual,25.1,5,650000,Honda
427,Honda City,2012,Petrol,76000,1497,1,Manual,16.8,5,460000,Honda
428,Hyundai Grand,2016,Petrol,30000,1197,2,Automatic,18.9,5,485000,Hyundai
429,Hyundai Grand,2018,Petrol,5842,1197,1,Manual,18.9,5,610000,Hyundai
430,Chevrolet Spark,2011,Petrol,83399,995,2,Manual,18.0,5,195000,Chevrolet
431,Audi Q3,2016,Diesel,70278,1968,1,Manual,17.32,5,1650000,Audi
432,BMW 3,2013,Diesel,39000,1995,1,Automatic,18.88,5,1750000,BMW
433,Renault Kwid,2020,Petrol,933,999,1,Automatic,22.0,5,520000,Renault
434,Toyota Innova,2014,Diesel,47000,2494,1,Manual,12.99,8,1099000,Toyota
435,Tata Indigo,2008,Diesel,120000,1405,2,Manual,17.0,5,1100000,Tata
437,BMW 5,2011,Diesel,106900,1995,2,Automatic,18.48,5,1250000,BMW
439,Maruti SX4,2012,Diesel,50000,1248,1,Manual,21.5,5,300000,Maruti
440,Ford Figo,2016,Diesel,71400,1498,1,Manual,25.83,5,550000,Ford
441,Tata Sumo,2010,Diesel,95000,2179,1,Manual,14.0,9,1900000,Tata
442,Hyundai I20,2015,Diesel,77301,1396,1,Manual,22.54,5,570000,Hyundai
443,Hyundai Verna,2011,Petrol,93185,1591,1,Manual,17.01,5,350000,Hyundai
444,Maruti Ertiga,2020,Diesel,29200,1248,1,Manual,24.52,7,1290000,Maruti
445,Honda City,2010,Petrol,100000,1497,1,Manual,17.0,5,370000,Honda
446,Honda City,2009,Petrol,32290,1497,1,Manual,17.4,5,340000,Honda
447,Tata Nexon,2019,Petrol,6000,1198,1,Manual,17.0,5,799000,Tata
448,Audi A6,2013,Diesel,66800,1968,3,Automatic,17.68,5,1400000,Audi
449,Tata Indigo,2018,Diesel,90000,1396,3,Manual,25.0,5,400000,Tata
450,Maruti Swift,2010,Petrol,85000,1298,2,Manual,17.5,5,325000,Maruti
451,Volkswagen Polo,2016,Petrol,13000,1197,1,Automatic,17.21,5,699000,Volkswagen
452,Volkswagen Polo,2016,Petrol,37000,1197,2,Automatic,17.21,5,589000,Volkswagen
453,Volkswagen Polo,2015,Petrol,49000,1197,2,Automatic,17.21,5,549000,Volkswagen
454,Volkswagen Vento,2015,Petrol,33000,1197,1,Automatic,16.93,5,565000,Volkswagen
455,Skoda Superb,2019,Petrol,2599000,1798,1,Automatic,14.67,5,2599000,Skoda
457,Mercedes-Benz New,2010,Petrol,69000,1796,2,Automatic,11.74,5,649000,Mercedes-Benz
458,Toyota Corolla,2016,Petrol,56209,1798,1,Manual,14.28,5,825000,Toyota
459,Tata Manza,2011,Diesel,70000,1248,1,Manual,18.8,5,250000,Tata
461,Hyundai Grand,2019,Petrol,20000,1197,1,Manual,18.9,5,560000,Hyundai
462,Toyota Innova,2013,Diesel,160000,2494,1,Manual,12.99,8,825000,Toyota
464,Mercedes-Benz M-class,2013,Diesel,56000,2987,1,Automatic,11.74,5,2475000,Mercedes-Benz
465,Mercedes-Benz M-class,2012,Diesel,97000,2987,2,Automatic,11.74,5,1099000,Mercedes-Benz
468,Maruti Sx4,2017,Diesel,58000,1248,1,Manual,23.65,5,799000,Maruti
469,Skoda Superb,2017,Diesel,60000,1968,1,Automatic,18.19,5,2100000,Skoda
470,Skoda Superb,2016,Diesel,88000,1968,1,Automatic,17.2,5,1475000,Skoda
471,Mercedes-Benz E-class,2012,Diesel,130000,2987,1,Automatic,11.5,5,1300000,Mercedes-Benz
472,Hyundai Verna,2018,Diesel,61000,1582,1,Automatic,22.0,5,1075000,Hyundai
473,Maruti Alto,2014,Petrol,63400,998,1,Manual,20.92,5,255000,Maruti
474,Hyundai Grand,2017,Petrol,49314,1197,1,Manual,18.9,5,475000,Hyundai
475,Skoda Rapid,2015,Diesel,69000,1498,1,Manual,21.14,5,600000,Skoda
476,Tata Indica,2010,Diesel,92000,1405,2,Manual,17.0,5,199000,Tata
477,Audi A4,2012,Diesel,70000,1968,2,Automatic,15.2,5,890000,Audi
478,Toyota Innova,2012,Diesel,120000,2494,1,Manual,12.8,8,1000000,Toyota
479,Toyota Corolla,2017,Diesel,48000,1364,2,Manual,21.43,5,1390000,Toyota
480,Volkswagen Vento,2016,Petrol,53000,1598,1,Manual,16.09,5,675000,Volkswagen
481,BMW 5,2013,Diesel,68500,2993,1,Automatic,17.42,5,2100000,BMW
482,Hyundai Grand,2016,Petrol,37000,1197,1,Automatic,18.9,5,545000,Hyundai
483,Renault Kwid,2017,Petrol,77000,999,1,Automatic,23.01,5,360000,Renault
484,Hyundai I20,2013,Petrol,38000,1197,1,Manual,18.6,5,400000,Hyundai
485,Nissan Sunny,2013,Petrol,31000,1498,1,Manual,16.95,5,360000,Nissan
486,Skoda Rapid,2017,Petrol,20000,1598,1,Manual,14.3,5,725000,Skoda
487,Hyundai Grand,2016,Petrol,48000,1197,1,Manual,18.9,5,490000,Hyundai
488,Maruti Ciaz,2016,Diesel,103954,1248,1,Manual,26.21,5,645000,Maruti
490,Maruti Wagon,2018,Petrol,25000,998,1,Automatic,20.51,5,449000,Maruti
491,Honda Wr-v,2019,Diesel,24800,1498,1,Manual,25.5,5,1050000,Honda
492,BMW 5,2009,Diesel,47800,1995,3,Automatic,18.48,5,900000,BMW
493,Maruti Ignis,2017,Petrol,14000,1197,2,Automatic,20.89,5,575000,Maruti
494,Hyundai Creta,2017,Petrol,43000,1591,2,Automatic,13.0,5,999000,Hyundai
495,Hyundai Creta,2018,Petrol,27000,1591,1,Automatic,13.0,5,1250000,Hyundai
496,Hyundai Creta,2018,Petrol,32000,1591,1,Automatic,13.0,5,1365000,Hyundai
497,Volkswagen Polo,2014,Diesel,77000,1498,1,Manual,20.14,5,530000,Volkswagen
498,Ford Figo,2016,Petrol,41000,1497,1,Automatic,16.3,5,475000,Ford
499,Honda Jazz,2016,Diesel,94000,1498,1,Manual,27.3,5,525000,Honda
500,Honda City,2017,Diesel,46000,1498,1,Manual,25.6,5,1025000,Honda
501,Ford Ecosport,2018,Diesel,60001,1498,2,Manual,23.0,5,880000,Ford
502,Maruti Ciaz,2016,Diesel,70000,1248,1,Manual,28.09,5,765000,Maruti
503,BMW X3,2012,Diesel,122973,1995,3,Automatic,16.09,5,1375000,BMW
504,Hyundai Grand,2015,Petrol,33000,1197,1,Manual,18.9,5,435000,Hyundai
505,Hyundai Creta,2016,Petrol,62000,1591,1,Manual,13.0,5,985000,Hyundai
506,Maruti Alto,2011,Petrol,22000,998,1,Manual,20.92,5,220000,Maruti
507,Hyundai I20,2017,Petrol,52000,1197,1,Manual,18.6,5,690000,Hyundai
508,Skoda Fabia,2010,Petrol,79304,1198,1,Manual,17.5,5,235000,Skoda
509,Hyundai Xcent,2019,Petrol,44000,1197,1,Manual,20.14,5,585000,Hyundai
510,Tata New,2012,Diesel,127000,2179,1,Manual,13.93,7,380000,Tata
511,Hyundai I10,2012,Petrol,85000,1086,1,Manual,19.81,5,298000,Hyundai
512,Hyundai Grand,2016,Petrol,23000,1197,1,Automatic,18.9,5,485000,Hyundai
513,BMW 5,2016,Diesel,50000,1995,1,Automatic,18.12,5,2599000,BMW
514,Audi A6,2014,Diesel,53000,1968,1,Automatic,17.68,5,1699000,Audi
515,BMW 5,2012,Diesel,63000,1995,1,Automatic,18.48,5,1299000,BMW
516,Honda City,2011,Petrol,42015,1497,2,Manual,17.0,5,350000,Honda
517,Hyundai Creta,2021,Petrol,6000,1497,1,Manual,16.8,5,1375000,Hyundai
518,Hyundai Verna,2018,Petrol,16000,1591,3,Manual,17.01,5,550000,Hyundai
519,Honda Jazz,2012,Petrol,82000,1198,1,Manual,16.0,5,315000,Honda
520,Honda Amaze,2015,Petrol,66000,1198,1,Manual,18.0,5,499000,Honda
521,Honda Brio,2013,Petrol,80509,1198,1,Manual,18.5,5,315000,Honda
522,Maruti Vitara,2017,Diesel,57000,1248,1,Manual,24.3,5,850000,Maruti
523,Volkswagen Polo,2014,Petrol,54000,1199,1,Manual,16.2,5,430000,Volkswagen
524,Volkswagen Vento,2018,Diesel,74000,1498,1,Automatic,21.21,5,855000,Volkswagen
525,Maruti Swift,2010,Diesel,77000,1248,1,Manual,19.3,5,385000,Maruti
526,Skoda Rapid,2016,Diesel,95000,1498,1,Manual,21.14,5,500000,Skoda
527,Renault Kwid,2016,Petrol,53000,999,1,Manual,23.01,5,280000,Renault
528,Nissan Micra,2013,Petrol,39200,1198,2,Manual,18.44,5,251000,Nissan
529,Volkswagen Vento,2015,Petrol,71000,1197,1,Automatic,18.19,5,549000,Volkswagen
530,Volkswagen Vento,2016,Diesel,91000,1498,1,Automatic,21.21,5,699000,Volkswagen
531,Volkswagen Polo,2012,Petrol,65000,1198,2,Manual,16.47,5,311000,Volkswagen
532,Hyundai Verna,2013,Diesel,47000,1582,1,Automatic,22.32,5,585000,Hyundai
533,Toyota Innova,2014,Diesel,95004,2494,2,Manual,12.99,8,850000,Toyota
534,Hyundai i20,2013,Petrol,40000,1197,1,Manual,18.5,5,3500000,Hyundai
535,Toyota Innova,2019,Diesel,51843,2755,1,Automatic,11.36,8,1920000,Toyota
536,Honda City,2012,Petrol,69000,1497,1,Manual,16.8,5,485000,Honda
538,Honda City,2012,Petrol,62000,1497,1,Manual,16.8,5,480000,Honda
539,Hyundai Grand,2015,Petrol,33500,1197,1,Manual,18.9,5,450000,Hyundai
540,Maruti Ciaz,2018,Petrol,21111,1373,1,Manual,20.73,5,830000,Maruti
541,Volkswagen Jetta,2010,Diesel,85000,1896,1,Manual,15.0,5,375000,Volkswagen
542,Honda Amaze,2013,Petrol,44000,1198,1,Automatic,15.5,5,425000,Honda
543,Maruti Sx4,2016,Diesel,67000,1598,1,Manual,22.7,5,675000,Maruti
544,Tata Nexon,2020,Petrol,42000,1198,1,Manual,17.0,5,895000,Tata
545,Hyundai I20,2014,Petrol,129000,1197,1,Manual,18.6,5,560000,Hyundai
546,Hyundai Creta,2016,Petrol,32900,1591,1,Manual,13.0,5,1075000,Hyundai
547,Hyundai I20,2018,Petrol,23906,1197,1,Manual,18.6,5,770000,Hyundai
548,Maruti Wagon,2017,Petrol,31000,998,1,Automatic,20.51,5,465000,Maruti
549,Honda City,2012,Petrol,61832,1497,2,Automatic,15.6,5,521000,Honda
550,Jeep Compass,2018,Diesel,15000,1956,1,Manual,17.1,5,1900000,Jeep
551,Hyundai I20,2020,Petrol,8428,1197,1,Manual,21.0,5,681000,Hyundai
552,Honda City,2012,Petrol,72000,1497,1,Manual,16.8,5,470000,Honda
553,Skoda Rapid,2015,Diesel,81456,1498,1,Automatic,21.66,5,570000,Skoda
554,Skoda Superb,2014,Diesel,89000,1968,2,Automatic,17.2,5,995000,Skoda
555,Mahindra Thar,2021,Diesel,21000,2184,1,Automatic,13.1,4,1795000,Mahindra
557,Ford Ecosport,2018,Petrol,33546,1497,1,Manual,17.0,5,775000,Ford
558,Honda Amaze,2013,Petrol,42990,1198,1,Manual,18.0,5,410000,Honda
559,Maruti Baleno,2017,Petrol,53000,1197,1,Automatic,21.4,5,675000,Maruti
560,Volkswagen Vento,2016,Diesel,90000,1498,1,Automatic,22.15,5,700000,Volkswagen
561,Hyundai Santro,2008,Petrol,80000,1086,1,Manual,17.92,5,150000,Hyundai
562,Hyundai Santro,2011,Petrol,69000,1086,2,Manual,17.92,5,190000,Hyundai
563,Honda Mobilio,2014,Diesel,56776,1498,1,Manual,24.2,7,590000,Honda
564,Honda Mobilio,2015,Diesel,151545,1498,1,Manual,24.2,7,590000,Honda
565,Kia Sonet,2020,Petrol,17621,998,1,Manual,18.2,5,1095000,Kia
566,Ford Ecosport,2015,Petrol,53178,999,1,Manual,18.88,5,555000,Ford
567,Maruti Wagon,2013,Petrol,52000,998,1,Manual,21.79,5,325000,Maruti
568,Honda Accord,2012,Petrol,60000,2354,3,Manual,12.8,5,475000,Honda
569,Honda City,2012,Petrol,82000,1497,2,Automatic,15.6,5,450000,Honda
570,Maruti Wagon,2013,Petrol,78000,998,1,Manual,21.79,5,350000,Maruti
572,Ford Fiesta,2010,Diesel,93000,1399,3,Manual,17.8,5,245000,Ford
573,Maruti Sx4,2015,Diesel,145000,1248,1,Manual,23.65,5,580000,Maruti
574,Maruti Swift,2015,Petrol,52531,1197,1,Manual,18.6,5,525000,Maruti
575,Hyundai Eon,2016,Petrol,45493,814,1,Manual,21.1,5,350000,Hyundai
576,Hyundai Santro,2011,Petrol,36000,1086,1,Manual,17.92,5,235000,Hyundai
577,Volkswagen Polo,2018,Petrol,14057,999,1,Manual,18.78,5,675000,Volkswagen
578,Honda Brio,2013,Petrol,37000,1198,1,Automatic,16.5,5,415000,Honda
579,Maruti Swift,2008,Petrol,72000,1197,1,Manual,16.1,5,250000,Maruti
580,Datsun Redigo,2018,Petrol,20000,799,1,Manual,22.7,5,265000,Datsun
581,Honda Jazz,2015,Petrol,54000,1199,1,Automatic,18.2,5,565000,Honda
582,Volkswagen Polo,2018,Diesel,53000,1498,1,Manual,20.14,5,699000,Volkswagen
583,Skoda Rapid,2018,Diesel,65000,1498,1,Automatic,21.72,5,875000,Skoda
584,Jeep Compass,2017,Diesel,65000,1956,1,Manual,17.1,5,1450000,Jeep
585,Honda Wr-v,2018,Petrol,8000,1199,1,Manual,17.5,5,815000,Honda
586,Toyota Innova,2016,Diesel,110000,2755,1,Automatic,11.36,7,1775000,Toyota
587,Volkswagen Jetta,2014,Diesel,65000,1968,1,Automatic,16.96,5,849000,Volkswagen
588,Maruti Wagon,2016,Petrol,38000,998,1,Manual,20.51,5,410000,Maruti
589,Hyundai I20,2019,Petrol,13084,1197,1,Manual,18.6,5,720000,Hyundai
590,Volkswagen Vento,2011,Diesel,90000,1598,1,Manual,20.54,5,355000,Volkswagen
591,Hyundai I10,2011,Petrol,65000,1197,1,Manual,20.36,5,275000,Hyundai
592,Tata Manza,2010,Petrol,67000,1368,1,Manual,13.7,5,225000,Tata
593,Hyundai Accent,2012,Petrol,90000,1495,1,Manual,16.36,5,265000,Hyundai
594,Honda City,2014,Petrol,79000,1497,1,Manual,16.8,5,485000,Honda
595,Hyundai I20,2011,Petrol,61000,1197,2,Manual,17.0,5,249000,Hyundai
596,Mahindra Scorpio,2008,Diesel,83000,2179,2,Manual,12.05,7,285000,Mahindra
597,Mahindra E2o,2017,LPG,16000,1,1,Automatic,110.0,4,399000,Mahindra
598,Maruti Ertiga,2015,Petrol,25000,1373,2,Manual,16.02,7,640000,Maruti
599,Skoda Octavia,2018,Diesel,53000,1968,1,Automatic,19.5,5,1399000,Skoda
600,Volkswagen Passat,2010,Diesel,112000,1968,2,Automatic,14.3,5,360000,Volkswagen
601,Ford Ecosport,2013,Petrol,65000,999,2,Manual,18.88,5,444000,Ford
602,Mahindra Tuv,2017,Diesel,128924,1493,1,Manual,18.49,7,731000,Mahindra
603,Maruti Wagon,2015,CNG,60000,998,2,Manual,26.6,5,3500000,Maruti
604,Tata Tiago,2016,Petrol,41082,1199,1,Manual,23.84,5,465000,Tata
605,Toyota Innova,2010,Diesel,148609,2494,2,Manual,12.8,7,620000,Toyota
606,Mitsubishi Lancer,2010,Diesel,85000,1998,2,Manual,14.8,5,275000,Mitsubishi
607,Maruti Ritz,2013,Petrol,83000,1197,1,Manual,18.5,5,360000,Maruti
608,Mercedes-Benz E-class,2011,Petrol,80000,1796,2,Manual,12.3,5,1100000,Mercedes-Benz
609,Maruti Baleno,2018,Petrol,11001,1197,1,Manual,21.01,5,650000,Maruti
610,Hyundai Grand,2020,Petrol,7626,1197,1,Manual,20.7,5,710000,Hyundai
611,Maruti Ciaz,2015,Petrol,70000,1373,2,Manual,20.73,5,550000,Maruti
612,Volkswagen Polo,2014,Diesel,78000,1498,2,Manual,20.14,5,425000,Volkswagen
613,Ford Figo,2017,Petrol,52232,1196,1,Manual,18.16,5,465000,Ford
614,Hyundai Creta,2016,Petrol,41000,1591,1,Manual,13.0,5,970000,Hyundai
615,Mahindra Xuv500,2015,Diesel,138110,2179,1,Manual,16.0,7,689000,Mahindra
616,Fiat Punto,2010,Diesel,76221,1248,1,Manual,20.3,5,200000,Fiat
617,Honda Mobilio,2014,Diesel,68000,1498,2,Manual,24.5,7,575000,Honda
618,Honda Brio,2013,Petrol,70000,1198,2,Manual,19.4,5,3300000,Honda
619,Honda Amaze,2014,Diesel,46000,1498,1,Manual,25.8,5,466000,Honda
620,Skoda Rapid,2012,Diesel,68500,1598,1,Manual,20.5,5,390000,Skoda
621,Volkswagen Vento,2014,Diesel,64550,1498,1,Automatic,21.21,5,586000,Volkswagen
622,Honda Jazz,2015,Petrol,66000,1199,2,Automatic,17.1,5,495000,Honda
623,BMW 7,2011,Diesel,40000,2993,1,Automatic,16.46,5,1800000,BMW
624,Mercedes-Benz A,2013,Diesel,55000,2143,2,Automatic,20.0,5,1100000,Mercedes-Benz
625,Maruti Vitara,2019,Diesel,42000,1248,1,Manual,24.3,5,950000,Maruti
626,Hyundai Grand,2014,Petrol,17400,1197,2,Automatic,18.9,5,445000,Hyundai
627,Hyundai I20,2021,Petrol,8000,1197,1,Manual,21.0,5,1021000,Hyundai
628,Honda Civic,2009,Petrol,56000,1799,2,Automatic,13.9,5,346000,Honda
629,Maruti Celerio,2014,Petrol,48000,998,1,Manual,23.1,5,395000,Maruti
630,MG Hector,2021,Petrol,11716,1451,1,Manual,14.16,5,1791000,MG
631,Honda City,2019,Petrol,9210,1497,1,Manual,17.4,5,951000,Honda
632,Audi A4,2015,Diesel,40000,1968,2,Automatic,17.11,5,1625000,Audi
633,Hyundai I20,2015,Diesel,86000,1396,1,Manual,21.19,5,675000,Hyundai
634,Hyundai Verna,2018,Petrol,60695,1591,1,Manual,17.0,5,930000,Hyundai
636,Honda City,2018,Diesel,48000,1498,1,Manual,25.6,5,1150000,Honda
637,Maruti Eeco,2014,CNG,136457,1196,2,Manual,20.88,5,400000,Maruti
638,BMW X1,2017,Diesel,100000,1995,1,Automatic,20.68,5,2450000,BMW
639,Honda Brio,2014,Petrol,25000,1198,1,Automatic,16.5,5,450000,Honda
640,Volkswagen Polo,2014,Petrol,80000,1198,2,Manual,16.47,5,425000,Volkswagen
641,Honda Brio,2014,Petrol,25600,1198,1,Automatic,16.5,5,450000,Honda
642,Maruti Swift,2019,Petrol,50000,1197,1,Manual,22.0,5,525000,Maruti
643,Hyundai I20,2011,Diesel,47000,1396,1,Manual,23.0,5,385000,Hyundai
644,Maruti Ciaz,2017,Diesel,100000,1248,1,Manual,28.09,5,675000,Maruti
645,Hyundai I20,2015,Petrol,74677,1197,1,Manual,18.6,5,560000,Hyundai
646,BMW 7,2013,Diesel,43000,2993,2,Automatic,14.49,5,3500000,BMW
