,Name,Year,Fuel,KMS,Engine,Owners,Transmission,Mileage,Seats,Price,Company
7249,Maruti Swift,2009,1,55000,1477,1,1,16.1,5,375000,Maruti
7250,Tata Tiago,2018,1,42000,1199,1,1,23.84,5,520000,Tata
7251,Toyota Etios,2012,2,119000,1364,1,1,23.59,5,365000,Toyota
7252,Mahindra Marazzo,2018,2,45906,1497,1,1,17.3,7,1200000,Mahindra
7253,Hyundai i20,2017,1,39000,1197,1,1,18.6,5,570000,Hyundai
7254,Maruti Swift,2017,1,70000,1197,1,1,20.85,5,475000,Maruti
7255,Tata Nexon,2018,1,30000,1198,1,1,17.0,5,750000,Tata
7256,Maruti Swift,2016,1,29456,1197,1,1,17.5,5,550000,Maruti
7257,Toyota Etios,2014,2,90000,1364,1,1,23.59,5,480000,Toyota
7258,Honda WR-V,2018,1,33000,1199,1,1,17.5,5,825000,Honda
7260,Hyundai i10,2013,5,60343,1086,1,1,19.0,5,403000,Hyundai
7261,Tata Indigo,2014,2,50000,1405,1,1,19.09,5,275000,Tata
7262,Toyota Innova,2015,2,192000,2494,1,1,12.99,8,1225000,Toyota
7263,Skoda Octavia,2015,2,89000,1968,1,2,19.3,5,1295000,Skoda
7264,Skoda Yeti,2012,2,137801,1968,1,1,17.72,5,600000,Skoda
7265,Volvo XC,2013,2,122000,2400,1,2,11.1,7,2450000,Volvo
7266,Maruti Ignis,2018,1,25000,1197,1,2,20.89,5,580000,Maruti
7267,Maruti Wagon,2017,1,50000,998,1,1,20.51,5,380000,Maruti
7268,Maruti Swift,2017,2,70000,1248,1,1,28.4,5,690000,Maruti
7269,Hyundai EON,2016,1,5000,814,1,1,21.1,5,300000,Hyundai
7270,Hyundai Santro,2011,5,74000,1086,1,1,13.45,5,250000,Hyundai
7271,Nissan Micra,2016,1,31000,1198,1,2,19.34,5,580000,Nissan
7273,Hyundai Santro,2009,1,79000,1477,1,1,0.0,5,185000,Hyundai
7274,Hyundai i20,2012,2,68000,1396,1,1,21.9,5,370000,Hyundai
7275,Maruti Wagon,2008,3,105379,998,1,1,26.6,5,219000,Maruti
7276,Chevrolet Enjoy,2017,1,90000,1399,1,1,13.7,8,460000,Chevrolet
7277,Hyundai i20,2013,2,50000,1396,1,1,21.9,5,420000,Hyundai
7278,Honda City,2010,1,115000,1497,1,1,17.0,5,375000,Honda
7279,Honda City,2015,2,80000,1498,1,1,26.0,5,675000,Honda
7280,Tata Indica,2010,2,120000,1396,1,1,17.2,5,100000,Tata
7281,Hyundai Verna,2014,1,80000,1591,1,2,17.1,5,630000,Hyundai
7282,Toyota Corolla,2013,2,100000,1364,1,1,21.43,5,625000,Toyota
7283,Toyota Innova,2016,2,60000,2755,1,2,11.36,7,1800000,Toyota
7284,Hyundai Grand,2018,1,36000,1197,1,1,18.9,5,540000,Hyundai
7285,Hyundai Creta,2019,2,51000,1396,1,1,21.38,5,1150000,Hyundai
7286,Renault KWID,2015,1,19000,799,1,1,20.71,5,335000,Renault
7287,Honda Amaze,2020,1,10000,1199,1,1,18.6,5,680000,Honda
7288,Honda City,2015,2,83000,1498,1,1,26.0,5,675000,Honda
7290,Maruti Alto,2012,1,79000,796,1,1,19.7,5,200000,Maruti
7291,Mahindra Xylo,2014,2,70000,2179,1,1,14.02,7,380000,Mahindra
7292,Tata Safari,2008,2,150000,2179,1,1,11.57,7,300000,Tata
7293,Volkswagen Vento,2018,2,33000,1498,1,2,21.21,5,925000,Volkswagen
7294,Honda City,2015,2,120000,1498,1,1,25.1,5,787000,Honda
7295,Maruti Swift,2019,1,11000,1197,1,2,22.0,5,700000,Maruti
7296,Maruti Baleno,2019,1,16780,1197,1,1,21.01,5,695000,Maruti
7297,Hyundai Grand,2019,2,5000,1186,1,1,24.0,5,590000,Hyundai
7298,Chevrolet Spark,2007,1,50000,995,1,1,16.0,5,100000,Chevrolet
7299,Honda Amaze,2016,2,62156,1498,1,1,25.8,5,500000,Honda
7300,Mahindra Verito,2012,2,220000,1461,1,1,21.03,5,200000,Mahindra
7301,Nissan Sunny,2017,1,12000,1498,1,1,16.95,5,595000,Nissan
7302,Hyundai Verna,2018,1,30000,1591,1,1,17.0,5,850000,Hyundai
7303,Hyundai i20,2014,2,75000,1396,1,1,23.0,5,600000,Hyundai
7304,Maruti Wagon,2015,1,17205,998,1,1,20.51,5,400000,Maruti
7305,Maruti Zen,2011,1,80000,998,1,1,19.0,5,195000,Maruti
7306,Maruti Wagon,2012,1,83000,998,1,1,18.9,5,285000,Maruti
7307,Maruti Wagon,2014,1,50000,998,1,1,20.51,5,351000,Maruti
7308,Hyundai Santro,2019,1,7395,1086,1,1,20.3,5,480000,Hyundai
7310,Maruti Celerio,2018,1,10000,998,1,2,21.63,5,510000,Maruti
7312,Maruti Baleno,2016,1,60150,1197,1,1,21.01,5,600000,Maruti
7313,Ford Fiesta,2007,2,120000,1399,1,1,17.8,5,160000,Ford
7314,Maruti Swift,2017,2,50000,1248,1,1,28.4,5,680000,Maruti
7315,Mahindra Bolero,2007,2,120000,2523,1,1,13.6,8,190000,Mahindra
7316,Ford Ecosport,2014,1,40000,1499,1,1,15.8,5,500000,Ford
7317,Honda BRV,2018,1,25000,1497,1,2,15.4,7,1156000,Honda
7318,Hyundai Verna,2014,2,67500,1582,1,1,22.32,5,685000,Hyundai
7319,Hyundai Grand,2017,1,35000,1197,1,1,18.9,5,510000,Hyundai
7321,Maruti Swift,2015,2,178000,1248,1,1,25.2,5,530000,Maruti
7322,Maruti Swift,2016,2,50000,1248,1,1,26.59,5,600000,Maruti
7323,Hyundai i20,2014,2,64000,1396,1,1,22.54,5,540000,Hyundai
7325,Chevrolet Tavera,2014,2,120000,1994,1,1,14.8,8,500000,Chevrolet
7326,Audi A4,2013,1,80000,1798,1,2,15.64,5,1485000,Audi
7327,Skoda Fabia,2011,2,147000,1199,1,1,19.5,5,310000,Skoda
7328,Honda City,2014,2,99000,1498,1,1,25.1,5,649000,Honda
7329,Hyundai Verna,2012,2,100000,1582,1,1,22.32,5,360000,Hyundai
7330,Maruti Swift,2018,2,52300,1248,1,1,26.59,5,660000,Maruti
7331,Maruti Celerio,2015,1,23121,998,1,2,23.1,5,461000,Maruti
7332,Honda City,2013,1,52438,1497,1,1,16.9,5,420000,Honda
7333,Maruti Alto,2017,1,27265,998,1,2,23.95,5,371000,Maruti
7334,Maruti Swift,2017,3,120000,1197,1,1,19.0,5,525000,Maruti
7335,Maruti Wagon,2018,1,2000,998,1,1,20.51,5,450000,Maruti
7336,Maruti Swift,2009,1,38000,1197,1,1,17.5,5,249000,Maruti
7337,Maruti Alto,2017,1,23701,796,1,1,24.7,5,312000,Maruti
7338,Hyundai i20,2018,2,53861,1396,1,1,23.0,5,832000,Hyundai
7339,Hyundai Verna,2008,2,85753,1493,1,1,18.1,5,250000,Hyundai
7340,Tata Indigo,2011,2,35000,1405,1,1,17.0,5,210000,Tata
7341,Skoda Fabia,2011,2,70396,1199,1,1,19.5,5,325000,Skoda
7342,Hyundai Grand,2017,1,31734,1197,1,1,18.9,5,578000,Hyundai
7343,Maruti Ciaz,2015,2,70000,1248,1,1,28.09,5,475000,Maruti
7344,Nissan Sunny,2018,2,42000,1461,1,1,21.64,5,745000,Nissan
7345,Hyundai Grand,2013,2,58000,1120,1,1,24.0,5,399000,Hyundai
7346,Hyundai Creta,2017,1,41275,1591,1,2,13.0,5,1150000,Hyundai
7347,Maruti S-Presso,2020,1,4500,998,1,1,21.7,5,550000,Maruti
7348,Mahindra Xylo,2020,2,35000,2489,1,1,14.95,7,900000,Mahindra
7349,Hyundai Xcent,2017,1,35000,1197,1,1,20.14,5,500000,Hyundai
7350,Mahindra Ssangyong,2013,2,160000,2696,1,2,11.18,7,800000,Mahindra
7351,Toyota Yaris,2019,1,19000,1496,1,2,17.8,5,1042000,Toyota
7352,Volkswagen CrossPolo,2014,2,56000,1498,1,1,20.14,5,550000,Volkswagen
7353,Maruti Alto,2011,1,50000,998,1,1,20.92,5,230000,Maruti
7354,Renault KWID,2018,1,29000,999,1,1,23.01,5,370000,Renault
7355,Volkswagen Polo,2013,2,113566,1199,1,1,22.07,5,415000,Volkswagen
7356,Honda City,2019,2,12000,1498,1,1,25.6,5,1080000,Honda
7358,Maruti Wagon,2015,1,38700,998,1,1,18.9,5,375000,Maruti
7359,Volkswagen Polo,2012,2,92000,1199,1,1,22.07,5,385000,Volkswagen
7360,Tata Nexon,2019,1,10700,1198,1,1,17.0,5,920000,Tata
7361,Honda City,2015,1,84000,1497,1,1,17.4,5,675000,Honda
7362,Tata Indigo,2008,2,110000,1396,1,1,19.09,5,123000,Tata
7363,Maruti Eeco,2012,1,72422,1196,1,1,15.37,7,290000,Maruti
7364,Toyota Innova,2013,2,126000,2494,1,1,12.99,8,800000,Toyota
7365,Mahindra XUV500,2018,2,23000,2179,1,1,15.1,7,1600000,Mahindra
7366,Maruti Alto,2007,1,60235,796,1,1,19.7,5,100000,Maruti
7367,Maruti Zen,2011,1,60069,998,1,1,19.0,5,240000,Maruti
7369,Honda New,2009,1,77000,2354,1,2,9.8,5,460000,Honda
7370,Maruti Swift,2010,2,110000,1248,1,1,19.3,5,280000,Maruti
7371,Toyota Innova,2011,2,76325,2494,1,1,12.8,7,560000,Toyota
7372,Maruti Swift,2010,1,110000,1477,1,1,16.1,5,230000,Maruti
7373,Hyundai i10,2012,1,32000,1086,1,1,19.81,5,290000,Hyundai
7374,Maruti Vitara,2018,2,105000,1248,1,1,24.3,5,825000,Maruti
7375,Chevrolet Spark,2011,5,52000,995,1,1,16.0,5,150000,Chevrolet
7376,Skoda Octavia,2015,2,99000,1968,1,2,19.3,5,1399000,Skoda
7377,Maruti Wagon,2009,1,48001,998,1,1,18.9,5,219000,Maruti
7378,Hyundai Grand,2017,2,50000,1186,1,1,24.0,5,425000,Hyundai
7380,Tata Nexon,2017,2,35000,1497,1,1,21.5,5,900000,Tata
7381,Hyundai i20,2016,1,50000,1197,1,1,18.6,5,585000,Hyundai
7382,Hyundai i20,2016,2,70000,1396,1,1,22.54,5,610000,Hyundai
7383,Mercedes-Benz M-Class,2014,2,135000,2143,1,2,15.26,5,2400000,Mercedes-Benz
7384,Hyundai EON,2013,1,76000,814,1,1,21.1,5,215000,Hyundai
7386,Maruti Wagon,2013,1,35000,998,1,1,18.9,5,250000,Maruti
7387,Honda Jazz,2015,1,40569,1199,1,1,18.7,5,495000,Honda
7388,Tata Indica,2013,2,110000,1248,1,1,22.3,5,180000,Tata
7389,Mahindra Scorpio,2019,2,90000,2523,1,1,15.4,7,800000,Mahindra
7390,Hyundai Creta,2016,2,110000,1582,1,2,17.01,5,1050000,Hyundai
7391,Maruti Baleno,2017,2,60881,1248,1,1,27.39,5,730000,Maruti
7392,Renault KWID,2016,1,32736,999,1,1,23.01,5,310000,Renault
7393,Maruti Swift,2010,1,75000,1477,1,1,16.1,5,310000,Maruti
7394,Skoda Rapid,2012,2,72500,1598,1,1,20.5,5,295000,Skoda
7395,Maruti Swift,2013,2,275000,1248,1,1,22.9,5,400000,Maruti
7396,Honda City,2014,1,35001,1497,1,1,17.4,5,675000,Honda
7397,Maruti Eeco,2016,1,15000,1196,1,1,15.37,5,350000,Maruti
7398,Maruti Eeco,2018,1,59000,1196,1,1,15.37,7,360000,Maruti
7399,Hyundai Grand,2014,2,151315,1120,1,1,24.0,5,300000,Hyundai
7400,Maruti Vitara,2017,2,61000,1248,1,1,24.3,5,841000,Maruti
7401,Audi A4,2011,2,38000,1968,1,2,16.55,5,1500000,Audi
7402,Hyundai i10,2008,1,80000,1197,1,1,20.36,5,150000,Hyundai
7404,Hyundai i10,2010,1,56000,1197,1,1,20.36,5,375000,Hyundai
7405,Renault KWID,2017,1,60000,999,1,1,23.01,5,350000,Renault
7406,Maruti Alto,2013,1,180000,796,1,1,22.74,5,180000,Maruti
7407,Hyundai i20,2010,1,49011,1197,1,1,17.0,5,385000,Hyundai
7408,Mahindra TUV,2018,2,80000,1493,1,1,18.49,7,880000,Mahindra
7409,Ford Figo,2014,2,48000,1399,1,1,20.0,5,450000,Ford
7410,Maruti Swift,2012,2,68000,1248,1,1,22.9,5,390000,Maruti
7411,Maruti Ritz,2016,2,70000,1248,1,1,23.2,5,500000,Maruti
7412,Maruti Alto,2015,1,105610,796,1,1,22.74,5,250000,Maruti
7413,Mahindra Bolero,2017,2,70000,1493,1,1,16.5,7,650000,Mahindra
7414,Maruti Wagon,2009,1,113343,1061,1,1,18.9,5,178000,Maruti
7415,BMW 3,2009,2,64495,1995,1,2,16.07,5,850000,BMW
7416,Ford Fiesta,2010,2,95000,1399,1,1,17.8,5,265000,Ford
7417,Renault Fluence,2013,2,50001,1461,1,1,21.8,5,450000,Renault
7418,Maruti Celerio,2014,1,49000,998,1,2,23.1,5,335000,Maruti
7419,Hyundai i20,2016,1,63669,1197,1,1,18.6,5,645000,Hyundai
7420,Mahindra Bolero,2010,2,199900,2523,1,1,13.6,7,350000,Mahindra
7421,Tata Indigo,2015,2,120000,1405,1,1,19.09,5,250000,Tata
7422,Toyota Innova,2011,3,103000,1998,1,1,12.4,8,1080000,Toyota
7423,Honda Brio,2013,1,60000,1198,1,1,19.4,5,320000,Honda
7424,Mahindra Thar,2017,2,38860,2498,1,1,16.55,6,875000,Mahindra
7425,Hyundai i20,2018,1,8000,1197,1,1,18.6,5,775000,Hyundai
7426,Maruti Swift,2018,1,6500,1197,1,2,21.21,5,725000,Maruti
7427,Hyundai Grand,2014,1,90000,1197,1,1,18.9,5,300000,Hyundai
7428,Honda Amaze,2018,2,68000,1498,1,1,24.7,5,540000,Honda
7429,Ford Figo,2019,1,31000,1196,1,1,18.16,5,525000,Ford
7430,Honda Jazz,2016,1,84000,1199,1,1,18.2,5,565000,Honda
7431,Tata Zest,2015,1,40000,1193,1,1,17.57,5,450000,Tata
7432,Maruti Swift,2017,2,60852,1248,1,1,19.3,5,725000,Maruti
7433,Hyundai Verna,2012,2,76800,1582,1,1,22.32,5,450000,Hyundai
7434,Hyundai Grand,2015,1,29751,1197,1,1,18.9,5,512000,Hyundai
7435,Maruti Wagon,2019,1,40000,998,1,1,21.79,5,450000,Maruti
7436,Mini Cooper,2014,1,21800,1598,1,2,15.6,5,2000000,Mini
7437,Hyundai Creta,2017,2,48001,1396,1,1,21.38,5,1025000,Hyundai
7438,Maruti Swift,2017,2,55000,1248,1,1,25.2,5,545000,Maruti
7439,Ford Figo,2010,2,68176,1399,1,1,20.0,5,275000,Ford
7440,Maruti S-Presso,2020,1,2000,998,1,1,21.7,5,450000,Maruti
7441,Nissan Kicks,2019,2,40000,1461,1,1,19.39,5,1200000,Nissan
7442,Hyundai i20,2016,1,40000,1197,1,1,18.6,5,500000,Hyundai
7443,Ford Figo,2010,2,51060,1399,1,1,20.0,5,280000,Ford
7444,Hyundai Creta,2018,2,20000,1582,1,1,19.67,5,1100000,Hyundai
7445,Renault Duster,2015,2,159000,1461,1,1,19.01,5,625000,Renault
7446,Maruti Ertiga,2019,1,32000,1462,1,2,18.69,7,975000,Maruti
7447,Maruti Wagon,2016,1,10000,998,1,1,20.51,5,400000,Maruti
7448,Jeep Compass,2017,2,54000,1956,1,1,17.1,5,1500000,Jeep
7449,Hyundai Grand,2015,2,110000,1120,1,1,24.0,5,380000,Hyundai
7450,Hyundai Verna,2018,1,37000,1591,1,1,17.01,5,990000,Hyundai
7451,Renault KWID,2016,1,54701,999,1,1,23.01,5,260000,Renault
7452,Maruti Alto,2010,1,70000,796,1,1,19.7,5,135000,Maruti
7453,Tata Zest,2017,1,40000,1193,1,1,17.57,5,400000,Tata
7454,Mahindra XUV500,2012,2,87500,2179,1,1,15.1,7,600000,Mahindra
7455,Maruti Swift,2018,2,70000,1248,1,2,28.4,5,800000,Maruti
7456,Renault Duster,2014,2,49000,1461,1,1,19.01,5,550000,Renault
7457,Honda WR-V,2017,2,70000,1498,1,1,25.5,5,760000,Honda
7458,Hyundai i20,2011,2,111000,1396,1,1,23.0,5,399000,Hyundai
7459,Hyundai EON,2012,1,80000,998,1,1,20.3,5,190000,Hyundai
7460,Maruti Ritz,2015,2,72980,1248,1,1,23.2,5,325000,Maruti
7461,Hyundai i20,2009,1,11638,1197,1,1,20.35,5,300000,Hyundai
7462,Maruti Wagon,2019,1,9605,1197,1,1,20.52,5,500000,Maruti
7463,Renault KWID,2016,1,58000,999,1,1,23.01,5,345000,Renault
7464,Mahindra KUV100,2018,1,22000,1198,1,1,18.15,6,450000,Mahindra
7465,Mahindra Marazzo,2020,2,20000,1497,1,1,17.3,7,950000,Mahindra
7466,Hyundai Creta,2018,2,70000,1396,1,1,22.1,5,998000,Hyundai
7467,Maruti Baleno,2020,1,30000,1197,1,2,19.56,5,890000,Maruti
7468,Audi Q3,2019,2,23000,1968,1,2,15.17,5,2990000,Audi
7469,Honda Brio,2015,1,60000,1198,1,1,19.4,5,410000,Honda
7470,Volkswagen Polo,2016,1,146000,1198,1,1,18.78,5,350000,Volkswagen
7471,Ford Figo,2017,2,40000,1498,1,1,24.29,5,580000,Ford
7472,Hyundai Grand,2016,1,30000,1197,1,1,18.9,5,550000,Hyundai
7473,Toyota Yaris,2018,1,30000,1496,1,2,17.8,5,1300000,Toyota
7474,Hyundai Verna,2017,1,28000,1591,1,2,17.0,5,1090000,Hyundai
7475,Maruti Zen,2007,1,75000,998,1,1,18.2,5,125000,Maruti
7477,BMW 3,2011,2,90000,1995,1,2,16.07,5,895000,BMW
7478,Mahindra Bolero,2007,2,110000,2523,1,1,13.6,7,250000,Mahindra
7479,Ford Ecosport,2015,1,27000,1499,1,2,15.63,5,750000,Ford
7480,Honda Amaze,2015,1,40000,1198,1,1,18.0,5,450000,Honda
7481,Maruti Swift,2010,2,60000,1248,1,1,19.3,5,310000,Maruti
7482,Maruti S-Cross,2018,2,50000,1248,1,1,25.1,5,925000,Maruti
7483,Hyundai i20,2015,1,27452,1197,1,1,18.6,5,540000,Hyundai
7484,Mahindra Bolero,2013,2,75000,2523,1,1,15.96,7,521000,Mahindra
7485,Chevrolet Sail,2012,2,50000,1248,1,1,22.1,5,250000,Chevrolet
7486,Maruti Alto,2015,1,18604,796,1,1,22.74,5,310000,Maruti
7487,Maruti Vitara,2018,2,48000,1248,1,1,24.3,5,855000,Maruti
7488,Mahindra Thar,2015,2,36000,2523,1,1,18.06,7,725000,Mahindra
7489,Maruti Swift,2015,1,87020,1197,1,1,21.21,5,550000,Maruti
7490,Volkswagen Ameo,2019,2,40000,1498,1,1,21.66,5,800000,Volkswagen
7491,Mahindra Scorpio,2010,2,95000,2179,1,2,11.79,8,500000,Mahindra
7492,Toyota Innova,2013,2,170000,2494,1,1,12.99,7,700000,Toyota
7493,Maruti Alto,2012,1,32103,998,1,1,20.92,5,245000,Maruti
7494,Hyundai i20,2010,1,72240,1197,1,1,17.0,5,350000,Hyundai
7495,Maruti SX4,2015,2,90000,1248,1,1,23.65,5,700000,Maruti
7496,Hyundai i10,2011,1,66000,1197,1,1,20.36,5,285000,Hyundai
7497,Ford Aspire,2017,2,90000,1498,1,1,25.83,5,530000,Ford
7498,Maruti Swift,2013,2,82000,1248,1,1,19.3,5,489000,Maruti
7499,Renault Duster,2016,2,123000,1461,1,1,19.64,5,650000,Renault
7500,Hyundai i20,2014,2,75000,1396,1,1,22.54,5,499000,Hyundai
7501,Volkswagen Polo,2012,1,72000,1198,1,1,16.47,5,311000,Volkswagen
7502,Hyundai i10,2010,1,50000,1197,1,2,16.95,5,350000,Hyundai
7504,Audi A4,2013,2,55500,1968,1,2,15.2,5,1500000,Audi
7505,Toyota Innova,2016,2,100000,2393,1,1,13.68,8,1600000,Toyota
7506,Maruti Swift,2017,2,32000,1248,1,2,28.4,5,785000,Maruti
7507,Toyota Corolla,2008,1,83000,1794,1,2,11.3,5,320000,Toyota
7508,Ford Classic,2015,1,71845,1596,1,1,14.09,5,325000,Ford
7509,Maruti Swift,2018,1,18000,1197,1,2,21.21,5,750000,Maruti
7510,Maruti Eeco,2016,1,15000,1196,1,1,15.37,7,350000,Maruti
7511,Toyota Etios,2013,2,24500,1364,1,1,23.59,5,600000,Toyota
7512,Hyundai i20,2014,1,40000,1197,1,1,18.6,5,460000,Hyundai
7513,Honda BR-V,2017,1,30481,1497,1,2,16.0,7,980000,Honda
7514,Hyundai i20,2019,1,11972,1197,1,1,18.6,5,635000,Hyundai
7515,Mahindra Scorpio,2012,2,212000,2179,1,2,11.79,8,450000,Mahindra
7516,Nissan Terrano,2013,2,91850,1461,1,1,19.01,5,445000,Nissan
7517,Maruti Swift,2017,2,56000,1248,1,1,26.59,5,651000,Maruti
7518,Volkswagen Ameo,2017,2,31000,1498,1,2,22.0,5,775000,Volkswagen
7519,Hyundai Grand,2014,2,95094,1120,1,1,24.0,5,395000,Hyundai
7520,Maruti Swift,2010,2,74000,1248,1,1,28.4,5,340000,Maruti
7521,Maruti Swift,2017,2,48300,1248,1,1,28.4,5,350000,Maruti
7522,Mahindra TUV,2017,2,72000,1493,1,1,18.49,7,750000,Mahindra
7523,Mahindra Bolero,2011,2,95000,2523,1,1,13.6,7,330000,Mahindra
7524,Renault Duster,2015,2,30000,1461,1,1,20.45,5,800000,Renault
7525,Maruti Eeco,2019,1,25000,1196,1,1,15.37,5,370000,Maruti
7526,Nissan Micra,2011,2,110000,1461,1,1,23.08,5,240000,Nissan
7527,Renault Lodgy,2016,2,19000,1461,1,1,21.04,8,760000,Renault
7528,Maruti Swift,2013,1,105000,1197,1,1,19.1,5,400000,Maruti
7529,Ford Figo,2012,2,90000,1399,1,1,20.0,5,280000,Ford
7530,Volkswagen Vento,2015,2,50000,1498,1,1,22.27,5,550000,Volkswagen
7531,Maruti Swift,2013,2,56000,1248,1,1,19.3,5,520000,Maruti
7532,Maruti Swift,2016,2,110000,1248,1,1,26.59,5,535000,Maruti
7533,Maruti Swift,2015,1,50000,1197,1,1,20.4,5,450000,Maruti
7534,Maruti Alto,2016,1,25000,998,1,2,23.95,5,415000,Maruti
7535,Honda Jazz,2016,1,46858,1199,1,2,19.0,5,725000,Honda
7536,Tata Safari,2009,2,80000,2179,1,1,13.93,7,265000,Tata
7537,Ford Ecosport,2015,1,67300,1499,1,1,15.85,5,600000,Ford
7538,Hyundai Grand,2013,2,65000,1120,1,1,24.0,5,348000,Hyundai
7539,Hyundai EON,2012,1,35000,814,1,1,21.1,5,320000,Hyundai
7540,Maruti Swift,2018,1,48000,1197,1,2,21.21,5,765000,Maruti
7541,Maruti Swift,2014,2,36658,1248,1,1,23.4,5,590000,Maruti
7542,Honda City,2016,1,14000,1497,1,2,18.0,5,850000,Honda
7543,BMW X6,2014,2,118000,2993,1,2,11.2,4,2999000,BMW
7544,Hyundai Verna,2012,2,57400,1493,1,1,16.8,5,525000,Hyundai
7545,Chevrolet Sail,2015,2,10000,1248,1,1,22.1,5,420000,Chevrolet
7546,Maruti Swift,2016,1,90000,1197,1,1,20.4,5,500000,Maruti
7547,Maruti Alto,2019,1,32895,796,1,1,22.05,5,300000,Maruti
7548,Honda Brio,2012,1,52000,1198,1,1,19.4,5,275000,Honda
7549,Toyota Innova,2014,2,120000,2494,1,1,12.99,7,925000,Toyota
7550,Maruti Swift,2014,2,16000,1248,1,1,25.2,5,500000,Maruti
7551,Maruti Swift,2010,1,35966,1298,1,1,17.5,5,260000,Maruti
7552,Renault Duster,2017,2,50000,1461,1,1,19.87,5,750000,Renault
7553,Maruti SX4,2008,1,70000,1586,1,1,15.0,5,250000,Maruti
7554,Hyundai i20,2017,1,27240,1197,1,1,17.19,5,642000,Hyundai
7555,Maruti Alto,2014,1,45075,796,1,1,22.74,5,255000,Maruti
7556,Nissan Terrano,2013,2,60000,1461,1,1,20.45,5,675000,Nissan
7557,Renault KWID,2018,1,7300,799,1,1,25.17,5,330000,Renault
7558,Hyundai i20,2016,1,40000,1197,1,1,17.19,5,500000,Hyundai
7559,Chevrolet Beat,2012,2,50000,936,1,1,25.44,5,175000,Chevrolet
7560,Toyota Innova,2013,2,150000,2494,1,1,12.8,8,1190000,Toyota
7561,Honda Mobilio,2015,2,175000,1498,1,1,24.2,7,350000,Honda
7562,Chevrolet Enjoy,2016,2,120000,1248,1,1,18.2,8,455000,Chevrolet
7563,Volkswagen Polo,2012,2,70000,1199,1,1,22.07,5,425000,Volkswagen
7564,Tata Safari,2013,2,158000,2179,1,1,14.0,7,470000,Tata
7565,Mahindra XUV500,2016,2,80000,2179,1,2,16.0,7,1050000,Mahindra
7566,Toyota Fortuner,2012,2,147550,2982,1,1,13.0,7,1400000,Toyota
7567,Hyundai Getz,2007,1,30420,1341,1,1,15.3,5,150000,Hyundai
7568,Maruti SX4,2010,1,50000,1586,1,1,15.5,5,250000,Maruti
7569,Renault Duster,2013,2,80000,1461,1,1,19.01,5,550000,Renault
7571,Toyota Innova,2016,2,46000,2755,1,2,11.36,7,1550000,Toyota
7572,Maruti Alto,2016,1,15000,796,1,1,22.74,5,295000,Maruti
7573,Renault Lodgy,2017,2,54000,1461,1,1,19.98,7,730000,Renault
7574,Mercedes-Benz E-Class,2009,2,107742,2987,1,2,11.0,5,1175000,Mercedes-Benz
7575,Mahindra Scorpio,2017,2,58446,2179,1,1,15.4,7,900000,Mahindra
7576,Honda City,2014,2,68000,1498,1,1,25.1,5,645000,Honda
7577,Honda BRV,2017,2,84732,1498,1,1,21.9,7,795000,Honda
7578,Hyundai Verna,2017,2,41000,1582,1,1,23.9,5,835000,Hyundai
7579,Datsun RediGO,2018,1,20000,799,1,1,22.7,5,425000,Datsun
7580,Mahindra Bolero,2019,2,35000,2523,1,1,15.96,9,870000,Mahindra
7581,Hyundai i10,2012,1,36834,1197,1,1,20.36,5,365000,Hyundai
7583,Skoda Laura,2008,2,130000,1896,1,1,17.5,5,200000,Skoda
7584,Hyundai i10,2010,1,70000,1197,1,1,20.36,5,225000,Hyundai
7585,Maruti Wagon,2016,1,48000,998,1,1,18.9,5,425000,Maruti
7586,Hyundai i20,2014,2,60000,1396,1,1,22.54,5,450000,Hyundai
7587,Hyundai Creta,2018,2,100000,1396,1,1,22.1,5,890000,Hyundai
7588,Renault Duster,2014,2,90000,1461,1,1,20.45,5,450000,Renault
7589,Honda Mobilio,2015,2,35200,1498,1,1,24.2,7,800000,Honda
7590,Maruti Ciaz,2017,2,57000,1248,1,1,28.09,5,720000,Maruti
7592,Maruti Swift,2014,1,70000,1197,1,1,18.6,5,370000,Maruti
7593,Tata Indica,2013,2,120000,1396,1,1,25.0,5,160000,Tata
7594,Hyundai Verna,2014,2,100000,1396,1,1,24.8,5,700000,Hyundai
7595,Chevrolet Sail,2014,1,13000,1199,1,1,18.2,5,310000,Chevrolet
7596,Maruti Baleno,2017,1,110000,1197,1,1,21.4,5,550000,Maruti
7597,Toyota Innova,2014,2,100000,2494,1,1,12.99,7,1011000,Toyota
7598,Isuzu D-Max,2018,2,120000,2499,1,1,12.4,5,1200000,Isuzu
7599,Volkswagen Vento,2014,2,69264,1498,1,2,21.21,5,480000,Volkswagen
7600,Audi A6,2016,2,35000,1968,1,2,18.53,5,3000000,Audi
7601,Nissan Sunny,2020,2,1001,1461,1,1,22.71,5,840000,Nissan
7602,Renault Lodgy,2015,2,40000,1461,1,1,19.98,8,450000,Renault
7603,Maruti Swift,2010,2,50000,1248,1,1,19.3,5,300000,Maruti
7604,Mahindra XUV500,2015,2,35000,2179,1,1,15.1,7,1100000,Mahindra
7605,Honda BRV,2016,1,33487,1497,1,1,15.4,7,760000,Honda
7606,Maruti SX4,2015,2,90000,1248,1,1,15.0,5,750000,Maruti
7607,Mahindra Bolero,2016,2,120000,2523,1,1,15.96,9,600000,Mahindra
7608,Maruti Wagon,2009,1,85281,998,1,1,18.9,5,210000,Maruti
7609,Honda Civic,2019,1,13989,1799,1,2,16.5,5,2150000,Honda
